,row_index,piezo_station_department_code,piezo_station_update_date,piezo_station_investigation_depth,piezo_station_department_name,piezo_station_commune_code_insee,piezo_station_pe_label,piezo_station_bdlisa_codes,piezo_station_altitude,piezo_station_bss_code,piezo_station_commune_name,piezo_station_longitude,piezo_station_latitude,piezo_station_bss_id,piezo_bss_code,piezo_measurement_date,piezo_obtention_mode,piezo_status,piezo_qualification,piezo_continuity_code,piezo_continuity_name,piezo_producer_code,piezo_producer_name,piezo_measure_nature_code,piezo_measure_nature_name,meteo_id,meteo_name,meteo_latitude,meteo_longitude,meteo_altitude,meteo_date,meteo_rain_height,meteo_DRR,meteo_temperature_min,meteo_time_tn,meteo_temperature_max,meteo_time_tx,meteo_temperature_avg,meteo_temperature_avg_threshold,meteo_temperature_min_ground,meteo_temperature_min_50cm,meteo_frost_duration,meteo_amplitude_tn_tx,meteo_temperature_avg_tntm,meteo_pressure_avg,meteo_pression_maxi,meteo_wind_speed_avg_10m,meteo_wind_max,meteo_wind_direction_max_inst,meteo_time_wind_max,meteo_wind_avg,meteo_wind_direction_max_avg,meteo_time_wind_avg,meteo_wind_speed_avg_2m,meteo_wind_max_2m,meteo_wind_direction_max_inst_2m,meteo_time_wind_max_2m,meteo_wind_max_3s,meteo_time_wind_max_3s,meteo_humidity_min,meteo_time_humidity_min,meteo_humidity_max,meteo_time_humidity_max,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo__pressure_saturation_avg,meteo_wetting_duration,meteo_humidity_avg,meteo_sunshine_duration,meteo_radiation,meteo_radiation_direct,meteo_sunshine_%,meteo_radiation_IR,meteo_radiation_UV_max,meteo_cloudiness,meteo_cloudiness_height,meteo_if_snow,meteo_if_fog,meteo_if_thunderstorm,meteo_if_sleet,meteo_if_hail,meteo_if_dew,meteo_if_black_ice,meteo_if_snow_ground,meteo_if_frost,meteo_if_smoke,meteo_if_mist,meteo_if_lightning,meteo_evapotranspiration_Monteith,meteo_evapotranspiration_grid,meteo_radiation_UV,meteo_snow_height,meteo_snow_thickness_max,meteo_snow_thickness_6h,distance_piezo_meteo,hydro_station_code,hydro_observation_date_elab,hydro_observation_result_elab,hydro_status_code,hydro_status_label,hydro_method_code,hydro_method_label,hydro_qualification_code,hydro_qualification_label,hydro_longitude,hydro_latitude,hydro_hydro_quantity_elab,distance_piezo_hydro,prelev_structure_code_0,prelev_volume_0,prelev_usage_label_0,prelev_volume_obtention_mode_label_0,prelev_longitude_0,prelev_latitude_0,prelev_commune_code_insee_0,prelev_structure_code_1,prelev_volume_1,prelev_usage_label_1,prelev_volume_obtention_mode_label_1,prelev_longitude_1,prelev_latitude_1,prelev_commune_code_insee_1,prelev_structure_code_2,prelev_volume_2,prelev_usage_label_2,prelev_volume_obtention_mode_label_2,prelev_longitude_2,prelev_latitude_2,prelev_commune_code_insee_2,prelev_other_volume_sum,insee_%_agri,insee_pop_commune,insee_med_living_level,insee_%_ind,insee_%_const,piezo_groundwater_level_category
87,87,04,Mon Aug 05 22:54:48 CEST 2024,8.0,Alpes-de-Haute-Provence,04230,VALENSOLE - JARDIN D'ENFANTS,['561AC00'],545.0,09693X0029/P,Valensole,5.983968419210666,43.8379237312472,BSS002FDDN,09693X0029/P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),I,Influencé,4230001,VALENSOLE,6.000833,43.8395,600,2020-01-01,0.2,,-0.1,38.0,14.7,1129.0,5.8,7.3,,,13.0,14.8,7.3,,,1.6,4.6,60.0,227.0,3.5,70.0,2321.0,,,,,4.4,227.0,31.0,1123.0,91.0,2.0,146.0,308.0,6.0,,66.0,,,,,,,,,,,,,,,,,,,,,,1.3,,0.0,0.0,0.0,1.3639166123725763,X133501001,2020-01-01,2765.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,5.886185914,43.91169647,QmJ,11.345612604795576,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,OPR0000048960,2484091727.0,EAU TURBINEE (barrage),Mesure indirecte,5.774643196885141,43.78655971326047,4197.0,OPR0000048944,1193690139.0,EAU TURBINEE (barrage),Mesure indirecte,5.894517586783347,43.934494051115614,4034.0,4924326038.0,6.4,3155.0,21900,17.2,8.4,Very High
88,88,04,Mon Aug 05 19:26:30 CEST 2024,9.2,Alpes-de-Haute-Provence,04034,La Brillanne - la Princesse,['716CA01'],354.55,09436X0138/1P,La Brillanne,5.89454981038218,43.9449599811778,BSS002DWBT,09436X0138/1P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4041001,LE CASTELLET,5.9795,43.938333,473,2020-01-01,0.2,,-3.1,403.0,14.2,1338.0,2.2,5.55,,,813.0,17.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,6.841385332643276,X133501001,2020-01-01,2765.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,5.886185914,43.91169647,QmJ,3.758892969765853,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,OPR0000048960,2484091727.0,EAU TURBINEE (barrage),Mesure indirecte,5.774643196885141,43.78655971326047,4197.0,3749058556.0,7,1109.0,20920,17.5,3.5,Average
89,89,04,Fri Jun 28 07:31:38 CEST 2024,8.0,Alpes-de-Haute-Provence,04116,Les Mées - les Bourelles,['716CA01'],385.91,09437X0036/23P,Les Mées,5.94277788495395,44.008627714933,BSS002DWEP,09437X0036/23P,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4049001,ST AUBAN,5.989667,44.062167,458,2020-01-01,0.0,0.0,-1.9,527.0,12.8,1407.0,2.7,5.45,-3.0,-3.1,664.0,14.7,5.5,1032.6,1029.0,1.6,4.3,60.0,2231.0,3.0,20.0,1939.0,,,,,4.1,1054.0,35.0,1401.0,93.0,2228.0,63.0,875.0,5.4,,75.0,442.0,747.0,,84.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1.3,1.3,,,0.0,0.0,7.0350074766829405,X113000101,2020-01-01,142000.0,16,Donnée validée,12,Interpolation,20,Bonne,6.012548591,44.086466188,QmJ,10.296019269103924,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048962,3568288976.0,EAU TURBINEE (barrage),Mesure indirecte,5.921643408521196,44.21129595830279,4209.0,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,2624477822.0,6.6,3884.0,21460,10,18.1,High
90,90,04,Fri Jun 28 07:31:38 CEST 2024,20.5,Alpes-de-Haute-Provence,04143,Oraison - la Grande Bastide,['716CA01'],344.0,09692X0122/PIEZ,Oraison,5.91044151768189,43.9016942839077,BSS002FDBD,09692X0122/PIEZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4041001,LE CASTELLET,5.9795,43.938333,473,2020-01-01,0.2,,-3.1,403.0,14.2,1338.0,2.2,5.55,,,813.0,17.3,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,6.869655094916273,X133501001,2020-01-01,2765.0,12,Donnée pré-validée,12,Interpolation,20,Bonne,5.886185914,43.91169647,QmJ,2.238955087122488,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,OPR0000048960,2484091727.0,EAU TURBINEE (barrage),Mesure indirecte,5.774643196885141,43.78655971326047,4197.0,OPR0000048944,1193690139.0,EAU TURBINEE (barrage),Mesure indirecte,5.894517586783347,43.934494051115614,4034.0,3345218362.0,0.1,5981.0,23050,18.4,8,Very High
91,91,04,Fri Jun 28 07:31:38 CEST 2024,18.0,Alpes-de-Haute-Provence,04149,Peyruis - Les Actions,['716CA01'],390.0,09433X0162/PIEZ,Peyruis,5.94671236904774,44.0277656728135,BSS002DVMZ,09433X0162/PIEZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4049001,ST AUBAN,5.989667,44.062167,458,2020-01-01,0.0,0.0,-1.9,527.0,12.8,1407.0,2.7,5.45,-3.0,-3.1,664.0,14.7,5.5,1032.6,1029.0,1.6,4.3,60.0,2231.0,3.0,20.0,1939.0,,,,,4.1,1054.0,35.0,1401.0,93.0,2228.0,63.0,875.0,5.4,,75.0,442.0,747.0,,84.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1.3,1.3,,,0.0,0.0,5.139985534311331,X113000101,2020-01-01,142000.0,16,Donnée validée,12,Interpolation,20,Bonne,6.012548591,44.086466188,QmJ,8.383440959496465,OPR0000048961,3575601323.0,EAU TURBINEE (barrage),Mesure indirecte,5.979103286067971,44.13740540789416,4200.0,OPR0000048962,3568288976.0,EAU TURBINEE (barrage),Mesure indirecte,5.921643408521196,44.21129595830279,4209.0,OPR0000048951,2508518301.0,EAU TURBINEE (barrage),Mesure indirecte,5.833618022254097,43.84998385503395,4112.0,2624767786.0,4.8,2804.0,22080,20.3,8.2,Very High
92,92,04,Fri Jun 28 07:31:38 CEST 2024,21.0,Alpes-de-Haute-Provence,04197,Sainte Tulle - les Prés Vieux,['716CA01'],282.0,09695X0205/PIEZ,Sainte-Tulle,5.77394373079533,43.7742413172049,BSS002FDNR,09695X0205/PIEZ,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,4112010,MANOSQUE-PIMARLET,5.801,43.837167,375,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.326148272015971,X281121001,2020-01-01,43695.0,12,Donnée pré-validée,12,Interpolation,12,Douteuse,5.813390418,43.727830689,QmJ,6.055659233726747,OPR0000049077,4501847018.0,EAU TURBINEE (barrage),Mesure indirecte,5.65172441899618,43.68125414747501,13048.0,OPR0000049490,3842264139.0,EAU TURBINEE (barrage),Mesure indirecte,5.753528930165363,43.73447556958842,4143.0,OPR0000049491,3652980469.0,EAU TURBINEE (barrage),Mesure indirecte,5.7536406980700345,43.73473385610083,84014.0,9416094299.0,0.9,3489.0,22180,18.8,14.4,Very High
93,93,05,Fri Jun 28 07:31:38 CEST 2024,4.6,Hautes-Alpes,05122,LA-ROCHE-DE-RAME,['716AB01'],926.74,08472X0007/F-1,La Roche-de-Rame,6.58266214540976,44.7386911982622,BSS001ZZDP,08472X0007/F-1,2020-01-01,Mode d'obtention inconnu,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,5136002,ST CREPIN,6.6,44.7045,906,2020-01-01,0.0,,-3.0,533.0,12.7,1252.0,1.4,4.85,,,895.0,15.7,4.9,,,1.0,6.4,340.0,948.0,2.9,350.0,952.0,,,,,5.8,948.0,29.0,1219.0,87.0,112.0,159.0,480.0,4.4,,69.0,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,4.041135178412562,X013001001,2020-01-01,19394.0,16,Donnée validée,12,Interpolation,20,Bonne,6.559183105,44.776533696,QmJ,4.598174873355209,OPR0000048964,567365387.0,EAU TURBINEE (barrage),Mesure indirecte,6.560813530903777,44.78964971707046,5006.0,OPR0000048975,295004379.0,EAU TURBINEE (barrage),Mesure indirecte,6.650211980338025,44.671902297632656,5052.0,OPR0000048977,86337117.0,EAU TURBINEE (barrage),Mesure indirecte,6.575077224855697,44.73754088386687,5058.0,607358015.0,0,867.0,21660,26.8,23.9,Low
94,94,05,Fri Jun 28 07:31:38 CEST 2024,10.5,Hautes-Alpes,05032,,,1182.0,08466X0021/S1,Champoléon,6.26504380433821,44.6874727440605,BSS001ZYYX,08466X0021/S1,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,25050128500028.0,COMMUNAUTE LOCALE EAU DU DRAC AMONT (25050128500028),N,Naturel,5032002,CHAMPOLEON,6.258833,44.720167,1275,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,3.66842294680722,W201502001,2020-01-01,1179.0,16,Donnée validée,12,Interpolation,20,Bonne,6.263858646,44.689039693,QmM,0.1978292230303255,OPR0000048943,3220022015.0,EAU TURBINEE (barrage),Mesure indirecte,6.268858184551448,44.46929917782525,4033.0,OPR0000048990,175613874.0,EAU TURBINEE (barrage),Mesure indirecte,6.073431802880973,44.790225858954415,5152.0,OPR0000126319,15586608.0,CANAUX,Mesure directe,6.2356861113335125,44.465241716674015,5127.0,70933300.0,0,135.0,19900,0,0,Very High
95,95,05,Fri Jun 28 07:31:38 CEST 2024,11.0,Hautes-Alpes,05008,Aspremont - Parking,['716CA03'],718.0,08688X0023/PZ1,Aspremont,5.72893309938946,44.4934439170521,BSS002AUZN,08688X0023/PZ1,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,5055001,LA FAURIE,5.750167,44.566667,825,2020-01-01,0.0,,-6.3,747.0,11.8,1335.0,-0.9,2.75,,,1001.0,18.1,2.8,,,0.1,3.0,90.0,1310.0,1.5,90.0,1228.0,,,,,,,45.0,1226.0,99.0,831.0,0.0,1058.0,4.8,,85.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,8.314196426020077,X103402302,2020-01-01,25291.0,4,Donnée brute,12,Interpolation,16,Non qualifiée,5.717736853,44.428788541,QmJ,7.244052517799453,OPR0000048981,233218096.0,EAU TURBINEE (barrage),Mesure indirecte,5.869241287496122,44.34593998436503,5073.0,OPR0000584929,6861395.0,EAU TURBINEE (barrage),Mesure indirecte,5.569991387118757,44.64999958336549,26055.0,OPR0000126021,2787589.0,IRRIGATION,Mesure directe,5.769905254884772,44.362375349938816,5053.0,12467027.0,8.3,366.0,19360,8.3,25,Average
96,96,05,Fri Jun 28 07:31:38 CEST 2024,20.0,Hautes-Alpes,05145,Saint-Jean-Saint-Nicolas - Les Ricous,['714DA07'],1166.8,08466X0009/F2,Saint-Jean-Saint-Nicolas,6.26081882078697,44.6809494376153,BSS001ZYYK,08466X0009/F2,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,296.0,Service Géologique Régional Provence-Alpes-Côte d'Azur (296),N,Naturel,5032002,CHAMPOLEON,6.258833,44.720167,1275,2020-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,4.363617549715038,W202201001,2020-01-01,1431.0,16,Donnée validée,12,Interpolation,20,Bonne,6.25683615,44.679759415,QmM,0.3415598912220494,OPR0000048943,3220022015.0,EAU TURBINEE (barrage),Mesure indirecte,6.268858184551448,44.46929917782525,4033.0,OPR0000048990,175613874.0,EAU TURBINEE (barrage),Mesure indirecte,6.073431802880973,44.790225858954415,5152.0,OPR0000126319,15586608.0,CANAUX,Mesure directe,6.2356861113335125,44.465241716674015,5127.0,70039657.0,0,1075.0,21030,6.1,10.3,High
97,97,05,Fri Jun 28 07:31:38 CEST 2024,12.0,Hautes-Alpes,05145,,,1159.0,08466X0022/S2,Saint-Jean-Saint-Nicolas,6.25586705688669,44.6729821255733,BSS001ZYYY,08466X0022/S2,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,25050128500028.0,COMMUNAUTE LOCALE EAU DU DRAC AMONT (25050128500028),N,Naturel,5145002,ST JEAN-ST-NICOLAS,6.209833,44.670833,1210,2020-01-01,0.0,,0.5,2046.0,13.6,1344.0,6.1,7.05,,,0.0,13.1,7.1,,,1.3,4.8,50.0,1512.0,3.0,60.0,1515.0,,,,,3.9,1511.0,24.0,1312.0,62.0,1.0,488.0,0.0,3.9,,42.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,3.6480078503362674,W202201001,2020-01-01,1431.0,16,Donnée validée,12,Interpolation,20,Bonne,6.25683615,44.679759415,QmM,0.7574858204237322,OPR0000048943,3220022015.0,EAU TURBINEE (barrage),Mesure indirecte,6.268858184551448,44.46929917782525,4033.0,OPR0000048990,175613874.0,EAU TURBINEE (barrage),Mesure indirecte,6.073431802880973,44.790225858954415,5152.0,OPR0000126319,15586608.0,CANAUX,Mesure directe,6.2356861113335125,44.465241716674015,5127.0,70070247.0,0,1075.0,21030,6.1,10.3,High
98,98,05,Fri Jun 28 07:31:38 CEST 2024,9.0,Hautes-Alpes,05145,,['714DA07'],1135.0,08466X0023/S3,Saint-Jean-Saint-Nicolas,6.24041062739112,44.6683979900446,BSS001ZYYZ,08466X0023/S3,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,25050128500028.0,COMMUNAUTE LOCALE EAU DU DRAC AMONT (25050128500028),N,Naturel,5145002,ST JEAN-ST-NICOLAS,6.209833,44.670833,1210,2020-01-01,0.0,,0.5,2046.0,13.6,1344.0,6.1,7.05,,,0.0,13.1,7.1,,,1.3,4.8,50.0,1512.0,3.0,60.0,1515.0,,,,,3.9,1511.0,24.0,1312.0,62.0,1.0,488.0,0.0,3.9,,42.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,2.433152928929105,W202201001,2020-01-01,1431.0,16,Donnée validée,12,Interpolation,20,Bonne,6.25683615,44.679759415,QmM,1.8118821973510928,OPR0000048943,3220022015.0,EAU TURBINEE (barrage),Mesure indirecte,6.268858184551448,44.46929917782525,4033.0,OPR0000048990,175613874.0,EAU TURBINEE (barrage),Mesure indirecte,6.073431802880973,44.790225858954415,5152.0,OPR0000126319,15586608.0,CANAUX,Mesure directe,6.2356861113335125,44.465241716674015,5127.0,68154082.0,0,1075.0,21030,6.1,10.3,High
99,99,05,Fri Jun 28 07:31:38 CEST 2024,10.5,Hautes-Alpes,05145,,,1105.0,08466X0024/S4,Saint-Jean-Saint-Nicolas,6.21439183868981,44.6626900328495,BSS001ZYZA,08466X0024/S4,2020-01-01,Valeur mesurée,Donnée contrôlée niveau 2,Correcte,2.0,Point lié au point précédent,25050128500028.0,COMMUNAUTE LOCALE EAU DU DRAC AMONT (25050128500028),N,Naturel,5145002,ST JEAN-ST-NICOLAS,6.209833,44.670833,1210,2020-01-01,0.0,,0.5,2046.0,13.6,1344.0,6.1,7.05,,,0.0,13.1,7.1,,,1.3,4.8,50.0,1512.0,3.0,60.0,1515.0,,,,,3.9,1511.0,24.0,1312.0,62.0,1.0,488.0,0.0,3.9,,42.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,0.974592244487912,W202203001,2020-01-01,2897.0,16,Donnée validée,12,Interpolation,20,Bonne,6.173312143,44.649681004,QmM,3.5567286881607534,OPR0000048943,3220022015.0,EAU TURBINEE (barrage),Mesure indirecte,6.268858184551448,44.46929917782525,4033.0,OPR0000048990,175613874.0,EAU TURBINEE (barrage),Mesure indirecte,6.073431802880973,44.790225858954415,5152.0,OPR0000584716,127808372.0,EAU TURBINEE (barrage),Mesure indirecte,6.035802608273269,44.79256035940103,5142.0,94213235.0,0,1075.0,21030,6.1,10.3,High
